web-scraper-order,web-scraper-start-url,descrip,precio
1616367796-1963,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Renta de Casa en Condominio - El Refugio,"$11,000"
1616367901-2112,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,El Refugio - Casa para RENTA en calle abierta.,"$15,500"
1616367859-2047,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,"Renta - Casa con Control de Acceso y Amenidades, El Refugio","$12,500"
1616367901-2119,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,RENTA CASA EN EL REFUGIO AMUEBLADA 3 RECAMAS,"$19,000"
1616367546-1611,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Casa en renta El Campanario 4 habitaciones JGCC,"$35,000"
1616367734-1877,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,SE RENTA CASA EN JURIQUILLA DENTRO DE PRIVADA,"$13,000"
1616367713-1860,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa en renta en COLINAS DE JURIQUILLA, Nueva con 3 recámaras","$19,000"
1616367817-1982,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en el Refugio sin Amoblar de 3 Dormitorios y 164 Mts2! Goc,"$13,500"
1616367817-1997,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en El Refugio OFP 20 3747,"$12,000"
1616367775-1951,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta . El Refugio. FVR,"$13,000"
1616367796-1975,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en renta en El Refugio de 3 recamaras  y Roof Garden 203531,"$18,500"
1616367943-2169,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,RENTA CASA EL REFUGIO,"$12,500"
1616367713-1859,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa - Juriquilla,"$75,000"
1616367587-1672,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,"Casa en Renta en Residencial del parque 3 recamaras, YCC","$12,000"
1616367692-1806,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa en renta en privada Hacienda Juriquilla Santa Fe, Querétaro","$19,000"
1616367692-1817,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Hermosa Casa Amueblada, en el Corazón de Juriquilla.","$21,000"
1616367754-1908,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Se Renta Casa en el Refugio de Arquitecto 3 recamaras con roof garden bpa,"$16,900"
1616367754-1910,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$13,000"
1616367629-1722,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA EN FRACCIONAMIENTO CON VIGILANCIA,"$18,000"
1616367859-2057,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Se renta bonita casa en calle publica del refugio de 3 recamaras buen precio jpc,"$13,500"
1616367901-2102,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Amplia casa en renta en El Refugio en cerrada con vigilancia las 24hrs JF,"$12,500"
1616367608-1703,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Renta de casa,"$16,000"
1616367901-2115,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1616367546-1609,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Amplia Casa en Renta,"$65,000"
1616367754-1904,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,"2 niveles y sin amueblar, casa en El Refugio de 164 mts2! RAHQRO","$13,500"
1616367859-2063,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa bonita y espaciosa en Renta en la zona premium del Refugio JF,"$13,000"
1616367859-2065,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,En Renta Amplia casa ubicada en el corazon del Refugio,"$14,000"
1616367546-1606,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,EL CAMPANARIO PRECIOSA RESIDENCIA EXCELENTE PRECIO,"$27,000"
1616367567-1638,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta en El Mirador con una amplia cocina y un bello patio.,"$11,500"
1616367901-2103,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Amplia casa en renta de 3 recámaras cada una con baño en El Refugio 20-3531,"$18,500"
1616367567-1652,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta,"$14,000"
1616367922-2137,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Amplia casa en renta con acabados de primera en El Refugio,"$13,500"
1616367796-1961,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Se renta casa a estrenar en el refugio,en esquina y con 3 niveles 3 recamaras","$15,500"
1616367587-1659,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones AVH,"$9,500"
1616367546-1620,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,EXTRAORDINARIA CASA EN RENTA LOMAS 1,"$38,000"
1616367629-1735,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en Milenio 3a. Sección,"$15,000"
1616367943-2176,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta El Refugio 3 habitaciones YCC,"$14,000"
1616367859-2052,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta 3 recámaras GGV#21-3233,"$13,000"
1616367587-1676,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta casa bonita en El Mirador de 3 niveles seguridad y amenidades JF,"$12,000"
1616367817-1984,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Renta de Casa con Jardín y Balcón, Totalmente Equipada. El Refugio","$13,000"
1616367629-1725,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa en El Milenio de 3 niveles, sin amoblar y 300 mts2! RAHQRO","$16,000"
1616367796-1955,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en renta de 3 recámaras en el Refugio, con family room 20-1606","$13,000"
1616367817-2005,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en Renta en Calle Cerralvo 201606 JL,"$13,500"
1616367754-1909,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en el Refugio amueblada a  Pie de Calle 3 Recamaras 4 Baños,"$19,000"
1616367796-1957,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"El refugio, casa en renta en privada con amenidades. Fvr","$13,000"
1616367775-1931,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Fracc. El Refigio Qro.  CMC #20-1606,"$13,000"
1616367775-1949,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta. El Refugio. FVR,"$18,500"
1616367671-1785,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,CASA RENTA JURIQUILLA QUERETARO,"$10,500"
1616367671-1798,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa renta amueblada / sin en Valle de Juriquilla a 5 minutos de Antea Queretaro,"$18,000"
1616367671-1776,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en renta amueblada en Q Valley Valle de Juriquilla ¡,"$17,000"
1616367922-2135,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta amueblada con 3 recámaras en El Refugio.,"$19,000"
1616367880-2075,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367713-1833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Renta Casa de 1 piso-Fracc. con alberca-2 Rec-2 baños-Frente Superama Juriquilla,"$11,500"
1616367734-1883,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Rento casa en cumbres del Lago amueblada,"$20,000"
1616367629-1739,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en Renta. MIlenio III. LC,"$18,000"
1616367567-1632,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Hermosa casa dentro del mirador y en privada, con amenidades.","$11,500"
1616367838-2023,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en Renta en El Refugio. JGCC,"$13,500"
1616367608-1694,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Amplia casa en renta ubicada en Loma Dorada con 3 dormitorios y 350 mts2! RAH,"$23,000"
1616367650-1745,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa en privada con vigilancia sin amueblar de 525 mts2! RCS 20-1461,"$40,000"
1616367546-1605,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Renta hermosa residencia en El Campanario con vista al campo de golf,"$90,000"
1616367734-1872,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Venta/Renta en Cumbres de Juriquilla- Querétaro GPS,"$26,300"
1616367754-1893,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,"El Refugio, casa en renta a pie de calle. FVR","$13,500"
1616367817-1990,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Casa en renta Residencial El Refugio, Querétaro, fraccionamiento privado","$12,500"
1616367587-1661,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones AVH,"$11,500"
1616367629-1728,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA RENTA MILENIO lll QUERETARO/ TI-D,"$14,500"
1616367608-1693,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en Loma Dorada con tres niveles más Roof Garden! RAHQRO,"$23,000"
1616367817-2006,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,RENTA CASA TORRE DE PIEDRA REFUGIO,"$16,500"
1616367796-1978,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta y Venta en El Refugio,"$13,500"
1616367567-1641,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en Renta. El Mirador. FVR,"$12,700"
1616367629-1726,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA MILENIO III LUCEPOLIS,"$15,000"
1616367796-1967,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367901-2113,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta en El Refugio de 3 recamaras sin Amueblar RAHQRO,"$14,000"
1616367587-1673,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa hermosa en El Mirador sin amueblar de 175 mts2! RAHQRO,"$13,000"
1616367880-2088,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Gran casa en Renta. El Refugio. FVR,"$15,500"
1616367608-1697,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Amplia casa con 3 niveles en Loma Dorada de 350 mts2! GOC 19-1344,"$23,000"
1616367629-1734,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa amueblada en renta Queretaro,"$18,000"
1616367880-2101,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,RENTA CASAS - EL REFUGIO - QUERETARO,"$17,500"
1616367880-2092,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,RENTA CASAS AMUEBLADAS QUERETARO EL REFUGIO TORRE DE PIEDRA AA,"$18,000"
1616367567-1642,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa de 3 Recámaras en Renta Dentro de Privada en El Mirador SRM 21-2969,"$11,500"
1616367692-1804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa en cÃ³moda privada de 3 niveles y 260 mts2! JGJ,"$22,000"
1616367587-1682,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en El Mirador sin amueblar de 150 mts2! RAHQRO,"$12,000"
1616367838-2022,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Venta o Renta de Casa en El Refugio,"$16,500"
1616367775-1922,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,RENTA CASA AMUEBLADA 4 RECAMARAS,"$12,500"
1616367713-1858,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa amueblada en renta en Balcones Juriquilla, Queretaro","$45,000"
1616367901-2124,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Rento Casa en el Refugio Buena Ubicación Jgcc,Contactar agente para saber precio
1616367734-1876,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Renta de casa con jardin y cuarto de servicio en zona de Juriquilla Santa Fe,"$23,500"
1616367608-1699,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,"Casa en Renta en calle cerrada, Loma Dorada, Queretaro.","$25,000"
1616367880-2076,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia casa en renta en El Refugio queretaro,"$12,000"
1616367671-1802,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Juriquilla. Casa amoblada en Renta.LC,"$11,000"
1616367671-1780,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Renta  SAN ISIDRO JURIQUILLA Queretaro 2 habitaciones cada una con baño,"$8,500"
1616367943-2175,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta amueblada con 3 recámaras en El Refugio.,"$19,000"
1616367587-1669,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta casa de 3 recamaras AGT,"$9,000"
1616367671-1800,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,CASA EN RENTA EN JURIQUILLA,"$43,000"
1616367567-1627,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Casa en El Mirador amoblada con servicios, 125 mts2 y 3 dormitorios! RAHQRO","$25,000"
1616367880-2090,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,RENTA DE CASA  AMUEBLADA Y EQUIPADA EN EL REFUGIO,"$15,500"
1616367546-1617,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,CASA EN RENTA EN LOMAS DEL CAMPANARIO I CON RECAMARA EN PLANTA BAJA,"$35,000"
1616367734-1889,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en Privada Exclusiva, Variadas Amenidades. San Isidro Juriquilla, Renta","$12,000"
1616367838-2016,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367880-2086,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia Casa con Roof Garden en Renta - El Refugio,"$15,500"
1616367629-1718,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa en renta, Milenio III Querétaro","$20,000"
1616367901-2121,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JRH,"$12,500"
1616367817-2002,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,RENTA CASA TORRE DE PIEDRA REFUGIO,"$12,000"
1616367796-1958,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en Renta El Refugio, Querétaro, privada con alberca y juegos infantiles","$13,000"
1616367650-1754,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa en Renta Amueblada Santa Fe Juriquilla 2 Caprichos,"$34,000"
1616367713-1862,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Amplia casa en Juriquilla con 4 dormitorios con sus baños! GOC 19-1866,"$43,000"
1616367922-2141,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio 3 habitaciones AVH,"$14,000"
1616367754-1894,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Renta de Casa Amueblada Condominio Veranda El Refugio,"$18,000"
1616367880-2100,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Renta casa amplia con amenidades en El Refugio AGT,"$12,500"
1616367838-2012,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa de 3 Recámaras en Renta Dentro de Privada con Amenidades en El Refugio SRM,"$12,500"
1616367901-2106,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,"Casa con 3 dormitorios en El Refugio, vigilancia 24 horas y 142 mts2! RAHQRO","$13,000"
1616367775-1941,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,RENTA CASA AMUEBLADA REFUGIO,"$12,900"
1616367587-1662,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones JRH,"$13,000"
1616367943-2177,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"RENTA CASA EN EL REFUGIO, , BONITA, AMPLIA, EN PRIVADA CON ALBERCA!","$10,000"
1616367859-2070,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JRH,"$15,000"
1616367671-1796,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"C177 Estrena casa, muy iluminada y amplia 4 r  3.5 baños","$15,000"
1616367817-1999,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en vidanta en el refugio cuentan con amenidades y la renta requiere pól...,"$12,000"
1616367796-1981,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,CASA EN RENTA RESIDECIAL EL REFUGIO,"$15,000"
1616367567-1635,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en El Mirador AMOBLADO con todos los servicios y 3 dormitorios! RAH,"$25,000"
1616367754-1907,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1616367734-1874,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$17,500"
1616367775-1944,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Baja de Precio! Renta de amplia casa a estrenar en El Refugio 3 Rec JF,"$15,500"
1616367671-1799,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Renta RID10239,"$17,000"
1616367943-2171,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"CASA EN RENTA 4 RECAMARAS FRACCIONAMIENTO  EL REFUGIO, QUERETARO","$15,500"
1616367608-1700,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,CASA EN RENTA EN CENTRO SUR EN PRIV. MISIONES 3 CON ALBERCA Y SEG 24/7,"$14,500"
1616367775-1942,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JRH,"$13,000"
1616367650-1756,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,"Renta de Casa de Lujo en Santa Fe Juriquilla, Queretaro","$26,000"
1616367546-1624,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,"Renta, Casa Equipada con Excelente Ubicación y Amenidades. Lomas del Marqués","$11,000"
1616367650-1757,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,RENTA DE CASA EN JURIQUILLA,"$15,000"
1616367922-2138,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en Renta en El Refugio Querétaro,"$12,500"
1616367880-2072,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,"Casa en el refugio de 3 dormitorios, amenidades y 129 mts2! Rahqro","$13,500"
1616367546-1613,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,Amplia Casa en Renta,"$130,000"
1616367608-1710,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Campanario 4 Rec 7 Baños Estudio Sala de tv,"$70,000"
1616367587-1679,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,RENTA CASA EL MIRADOR EN PRIVADA,"$8,500"
1616367734-1870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$12,500"
1616367943-2181,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta en Zakia queretaro nueva,"$8,500"
1616367775-1930,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"Hermosa Casa en Renta en condominio en El Refugio, Queretaro","$13,500"
1616367922-2133,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en El Refugio de 124 mts2 y sala de televisión! GOC,"$11,500"
1616367629-1738,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA AMUEBLADA EN MILENIO III EN ESQUINA,"$15,000"
1616367567-1653,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Casa en renta en Plazas del Sol, Qro.","$12,500"
1616367901-2126,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa de 3 Recámaras y Roof Garden en Renta en El Refugio SRM 20-3531,"$15,500"
1616367901-2120,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en El Refugio de 2 dormitorios y sala de televisión! GOC,"$11,000"
1616367567-1646,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en El Mirador sin amueblar de 150 mts2! RAHQRO,"$12,000"
1616367692-1807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Renta Casa en Juriquilla,"$35,000"
1616367692-1822,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa a estrenar en Juriquilla de 2 dormitorios! RAHQRO 20-2031,"$14,000"
1616367775-1928,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta en el Refugio 3 recamaras excelentes amenidades YCC,"$12,600"
1616367546-1612,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn,"Casa Nueva en RENTA en El Campanario, Querétaro","$75,000"
1616367713-1838,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,RENTA DE CASA EN SANTA FE JURIQUILLA AMUEBLADA. QUERETARO,"$17,500"
1616367734-1888,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$13,000"
1616367608-1695,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,CASA EN RENTA EN  CALLE CERRADA ZONA LOS ARCOS EN QUERETARO,"$22,000"
