web-scraper-order,web-scraper-start-url,desc_dep,precio_depa,pre
1615701785-15593,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Departamento en renta amueblado en Villas del Refugio en privada con vigilancia,"$6,000",6000
1615701785-15591,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Amplio departamento en renta con terraza en El Refugio OFP 20 1648,"$14,000",14000
1615701626-15058,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,ADAMANT AMUEBLADO 2 REC,"$17,000",17000
1615701703-15319,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Renta de Departamento amueblado Juriquilla  Towers Santa Fe Querétaro,"$25,000",25000
1615701626-15080,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,DEPARTAMENTO NUEVO AMUEBLADO EN CITY VIEW,"$24,000",24000
1615701676-15255,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"Departamento en Renta, en Juriquilla, Querétaro","$16,000",16000
1615701785-15597,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Renta de Departamento en El Refugio 21-2313,"$6,000",6000
1615701703-15336,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Lomelin BR | DEPARTAMENTO EN RENTA | 2 HABITACIONES + SALA TV + BALCON | LIFE JURIQUI...,"$24,000",24000
1615701685-15276,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,BIOSFERA TOWERS Amueblado piso 9 torre B,"$26,000",26000
1615701703-15344,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"Departamento AMUEBLADO en RENTA en Juriquilla con 4 recs, 2.5 baños y amenidades","$25,000",25000
1615701685-15277,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,En Renta Depa completamente amueblado 1 recamara en Sata Fe de Juriquilla YCC,"$19,000",19000
1615701668-15220,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta en Queretaro JL 201961,"$12,515",12515
1615701660-15189,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Renta de Departamento en El Mirador,"$17,000",17000
1615701756-15506,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento en Renta Juriquilla Towers ...  Vive y piensa en Alto,"$16,000",16000
1615701729-15426,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento Renta en Atelier Juriquilla,"$13,000",13000
1615701626-15073,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento en renta en Cenral Park,"$14,500",14500
1615701660-15177,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El MIrador 2 habitaciones AVH,"$11,500",11500
1615701636-15106,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,RENTA CAMPANARIO SIERRA AZUL,"$18,000",18000
1615701720-15379,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,"DEPARTAMENTO EN RENTA AMUEBLADO, 2 RECAMARAS, 2 BAÑOS COMPLETOS.","$22,000",22000
1615701747-15478,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento Amueblado Duplex en Juriquilla,"$15,500",15500
1615701694-15316,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamento en renta NUEVO en Biogrand JURIQUILLA,"$10,500",10500
1615701785-15599,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Espacioso departamento sin amoblar en el refugio de 3 dormitorios! Rahqro,"$18,600",18600
1615701694-15303,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Renta departamento amueblado Santa Fe Juriquilla Querétaro Habtarea Towers 2 Rec,"$16,000",16000
1615701729-15425,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento nuevo en renta en Biosfera Towers Juriquilla,"$19,500",19500
1615701756-15519,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,DEPARTAMENTO EN RENTA VÉRTICE JURIQUILLA,"$13,500",13500
1615701756-15507,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento tipo dúplex en Altos de Juriquilla sin amueblar! RAHQRO,"$14,500",14500
1615701652-15145,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701694-15318,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Se Renta Depa Tipo Duplex en Altos de Juriquilla 2 Recamaras Cada Una con Baño,"$14,000",14000
1615701703-15342,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,D* RENTA DE DEPARTAMENTO AMUEBLADO  EN JURIQUILLA TOWERS,"$25,000",25000
1615701643-15135,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Departamento exclusivo semiamueblado en El Campanario de 120 mts2! RAHQRO,"$29,000",29000
1615701766-15548,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN JURIQUILLA TOWERS,"$25,000",25000
1615701776-15580,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Querétaro  El Refugio increíble departamento en renta,"$15,900",15900
1615701668-15201,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,El Mirador - Departamento en Renta a Estrenar. Residencial con Amenidades.,"$11,500",11500
1615701652-15160,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta EL Mirador 2 habitaciones JGCC,"$11,500",11500
1615701660-15178,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 1 habitación AVH,"$11,500",11500
1615701660-15181,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701652-15162,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701729-15436,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento Fray Junipero sin amueblar de 130 mts2! RAHQRO,"$22,000",22000
1615701660-15176,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones AVH,"$11,500",11500
1615701785-15609,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,"Zona premium del Refugio, departamento de 207 mts2 sin amueblar! RAHQRO","$14,000",14000
1615701694-15317,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamentos en Renta Juriquilla Towers Queretaro,"$26,000",26000
1615701676-15253,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,BIOSFERA TOWERS Amueblado torre A dos recamaras,"$20,000",20000
1615701729-15418,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,"Departamento en Renta, en Juriquilla, Querétaro","$27,000",27000
1615701738-15459,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en venta o renta en Juriquilla,"$29,500",29500
1615701756-15522,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Departamento en Renta, en Juriquilla, Querétaro","$26,000",26000
1615701626-15052,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTOS - CAMPANARIO ELITE - QUERETARO,"$23,600",23600
1615701626-15064,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,"Departamento en renta  amueblado en teide , con una vista panorámica a la ciudad","$14,000",14000
1615701643-15136,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Departamento exclusivo en El Campanario de 40 mts2! RAHQRO,"$17,500",17500
1615701694-15310,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,RECÁMARA / CUARTO en renta en Biosfera Towers Juriquilla Querétaro,"$7,500",7500
1615701729-15412,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento de lujo en renta en Juriquilla,"$18,000",18000
1615701720-15381,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento - Juriquilla,"$20,000",20000
1615701776-15572,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,"DEPARTAMENTO EN RENTA DE 3 RECÁMARAS, EN RESIDENCIAL EL REFUGIO, AMUEBLADO","$23,000",23000
1615701766-15555,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,DEPARTAMENTO EN VENTA CANTALAGUA PUNTA JURIQUILLA,"$15,000",15000
1615701756-15525,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,DEPARTAMENTO EN ALTOS JURIQUILLA,"$21,500",21500
1615701776-15585,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento en Renta EL REFUGIO Querétaro 3 habitaciones Amueblado con amenidades,"$18,000",18000
1615701720-15406,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento - Juriquilla,"$26,000",26000
1615701756-15517,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,Departamento en Renta en San Isidrio Juriquilla,"$9,500",9500
1615701626-15069,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO CAMPANARIO SIERRA AZUL QUERETARO,"$25,000",25000
1615701685-15265,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Departamento en Renta VALLE DE JURIQUILLA Queretaro 2 habitaciones,"$13,000",13000
1615701626-15055,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Departamento sin amueblar en la zona de mayor plusvalía de Querétaro! RAHQRO,"$25,000",25000
1615701652-15155,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701766-15552,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,ESTRENE DEPARTAMENTO EN RENTA EN JURIQUILLA CON HERMOSA VISTA,"$16,500",16500
1615701747-15494,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"RENTA DE DEPARTAMENTO EN BIOSFERA, JURIQUILLA","$15,000",15000
1615701636-15096,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento en El Campanario sin amoblar de 2 dormitorios! RAHQRO,"$25,000",25000
1615701694-15300,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"DEPARTAMENTO EN RENTA EN LIFE JURIQUILLA, DOS RECÁMARAS","$15,000",15000
1615701738-15460,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento de lujo en Biosfera Juriquilla Towers,"$16,000",16000
1615701660-15187,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701668-15227,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,El Mirador departamento amueblado de 1 recamaras! RAHQRO,"$9,500",9500
1615701747-15477,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,DEPARTAMENTO EN RENTA VÉRTICE JURIQUILLA,"$13,000",13000
1615701729-15413,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Renta hermoso depa amueblado en condominio pequeño y seguro JF,"$16,000",16000
1615701652-15163,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701685-15261,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Hermoso Depa en Altos de juriquilla 2 recamaras con baños y sala de tv,"$14,000",14000
1615701636-15081,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,RENTA DEPARTAMENTO DE LUJO AMUEBLADO ADAMANT,"$23,000",23000
1615701738-15457,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en renta amueblado biosfera towers juriquilla,"$20,000",20000
1615701785-15605,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,"Departamento en Renta, en Residencial el Refugio, Querétaro","$12,900",12900
1615701676-15238,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Lomelin BR | DEPARTAMENTO EN RENTA | 3 HABITACIONES | BIOSFERA TOWERS JURIQUILLA,"$24,000",24000
1615701668-15216,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,El Mirador - Estrena departamento en RENTA. Exclusivas amenidades,null,null
1615701729-15419,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Apartment - Juriquilla,"$15,000",15000
1615701738-15440,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en Renta en Juriquilla,"$14,500",14500
1615701652-15168,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701747-15472,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,RENTA DE DEPARTAMENTO AMUEBLADO Y EQUIPADO EN JURIQUILLA TOWERS,"$27,000",27000
1615701766-15546,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"Departamento en Renta, en Juriquilla, Querétaro","$20,000",20000
1615701685-15272,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,RENTA DE DEPARTAMENTO EN JURIQUILLA TOWERS  DE 1 RECÁMARA KING WALKING CLÓSET,"$20,000",20000
1615701643-15116,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Departamento en renta en el Campanario ELITE,"$23,600",23600
1615701785-15590,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Departamento amoblado en El Refugio de 122 mts2 y 3 dormitorios! RAHQRO,"$17,300",17300
1615701694-15292,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,DEPARTAMENTO EN WISE LIVING JURIQUILLA QUERETARO,"$22,000",22000
1615701785-15612,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Renta Departamento con 3 recamaras a solo 15min del Centro de Queretaro.,"$7,500",7500
1615701676-15235,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,DEPARTAMENTO EN JURIQUILLA TOWERS,"$28,000",28000
1615701685-15287,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"DEPARTAMENTO EN RENTA AMUEBLADO, WISE LIVING","$17,900",17900
1615701729-15417,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,"Departamento en Renta, en Juriquilla, Querétaro","$20,000",20000
1615701756-15526,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Renta de Departamento en Juriquilla Altara, Qro. 2 recámaras","$13,000",13000
1615701785-15606,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,SE RENTA DEPA TIPO LOFT AMUEBLADO EN EL REFUGIO QUERÉTARO,"$14,000",14000
1615701747-15493,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento con bonita vista en Altos de Juriquilla de 109 mts2! JGJ,"$14,500",14500
1615701694-15302,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamentos en Renta - Queretaro - CaÃ±adas del Lago,"$15,000",15000
1615701703-15339,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento - Juriquilla,"$15,400",15400
1615701636-15090,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,EL CAMPANARIO DEPA EN RENTA 2 RECAMARAS EDF CON ALBERCA LUDOTECA GYM,"$25,000",25000
1615701703-15333,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,"Departamento Amueblado en  Biosfera Juriquilla, 3 Recamaras, 2.5 Baños, Elevador","$22,000",22000
1615701626-15060,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Renta depa completamente amueblado en condominio de lujo en El Campanario JF,"$20,500",20500
1615701738-15466,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,"Renta de Departamento amueblado ""de lujo en Juriquilla Towers"" Queretaro","$35,000",35000
1615701720-15397,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Renta de penthouse en juriquilla 4 recamaras 4 baños,"$100,000",100000
1615701703-15343,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,HERMOSO DEPARTAMENTO AMUEBLADO EN RENTA UBICADO EN LIFE JURIQUILLA !!,"$27,000",27000
1615701720-15401,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento Amueblado en Juriquilla,"$15,000",15000
1615701766-15543,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"DEPARTAMENTO EN QUERÉTARO, JURIQUILLA","$14,000",14000
1615701747-15469,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento en Renta en Juriquilla,"$19,500",19500
1615701660-15188,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701747-15496,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,DEPARTAMENTO EN JURIQUILLA SANTA FE,"$25,000",25000
1615701636-15095,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento en Renta en El Campanario de 1 Dormitorio y 1 Baño! Rahqro,"$19,000",19000
1615701729-15424,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Lomelin BR | DEPARTAMENTO EN RENTA | 2 HABITACIONES | CANTALAGUA JURIQUILLA,"$15,000",15000
1615701636-15108,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,RENTA DEPARTAMENTO CAMPANARIO MIRADOR SIERRA AZUL QUERETARO,null,null
1615701713-15362,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,RENTA DEPARTAMENTO AMUEBLADO EN JURIQUILLA SANTA FE 1 DORMITORIO,"$22,500",22500
1615701720-15380,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento amueblado de 3 recámaras + cuarto de servicio Biosfera Towers,"$30,000",30000
1615701668-15228,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento sin Amoblar de el Mirador de 2 Dormitorios! Rahh 20-1961,"$11,500",11500
1615701747-15483,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,DEPARTAMENTO DE LUJO EN RENTA UBICADO EN JURIQUILLA,"$27,000",27000
1615701652-15164,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en Renta. El Mirador. FVR,"$14,000",14000
1615701713-15367,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento a estrenar en Fray Junipero Serra de 130 mts2! RAHQRO,"$22,000",22000
1615701703-15329,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento en dúplex en Altos de Juriquilla de 156 mts2! RAHQRO,"$14,500",14500
1615701694-15315,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"Renta de Departamento  Amueblado en, Querétaro, ideal para ejecutivo EN RENTA","$14,000",14000
1615701703-15330,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,RENTA DE DEPARTAMENTO AMUEBLADO Y EQUIPADO EN JURIQUILLA TOWERS.,"$26,000",26000
1615701756-15521,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Departamento en renta junto a la UVM, en Atelier Juriquilla","$13,500",13500
1615701676-15252,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,RENTA DEPARTAMENTO AMUEBLADO EN JURIQUILLA SANTA FE 1 DORMITORIO,"$22,500",22500
1615701713-15354,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento en Renta en Juriquilla,"$26,000",26000
1615701738-15465,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento en renta muy iluminado GGV#21-1947,"$14,500",14500
1615701756-15512,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,RENTA DE DERPARTAMENTO EQUIPADO Y AMUEBLADO EN JURIQUILLA,"$25,000",25000
1615701703-15320,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,RENTA de Departamento Amueblado Juriquilla Queretaro,"$25,000",25000
1615701626-15068,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO CAMPANARIO SIERRA AZUL QUERETARO,"$25,000",25000
1615701766-15534,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,Departamento en Renta en   Punta Juriquilla (Fracc.),"$6,500",6500
1615701676-15243,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento - Juriquilla,"$28,000",28000
1615701652-15143,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701776-15559,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,"Departamento amoblado en El Refugio de 3 dormitorios, 122 mts2 y seguridad!","$17,300",17300
1615701694-15295,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,"RENTA DEPARTAMENTO 2 REC. $15,500.00","$15,500",15500
1615701626-15066,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO TORRE SIERRA AZUL QUERETARO,"$23,000",23000
1615701685-15263,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Renta  Departamento Queretaro  2 rec  Biosfera Juriquilla,"$15,000",15000
1615701643-15133,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,RENTA DEPARTAMENTO CAMPANARIO SIERRA AZUL QUERETARO,"$25,000",25000
1615701668-15226,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,"Departamento con Cocina Equipada, en Planta Baja. Renta - El Mirador","$6,500",6500
1615701652-15142,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=3,Departamento en renta El Mirador 2 habitaciones JGCC,"$11,500",11500
1615701713-15352,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Departamento en Juriquilla,"$32,000",32000
1615701636-15100,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,ADAMANT AMUEBLADO 2 REC,"$17,000",17000
1615701776-15573,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,"Departamento amueblado en renta, El Refugio","$15,900",15900
1615701660-15196,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=2,Departamento en renta y de lujo en zona privilegiada de Queretaro 2 Rec 2 bañ JF,"$14,000",14000
1615701756-15515,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,RENTA DEPARTAMENTO JURIQUILLA,"$14,000",14000
1615701668-15225,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta EL Mirador 2 habitaciones JGCC,"$11,500",11500
1615701703-15328,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Altos de Juriquilla departamento sin amueblar de 109 mts2!,"$14,500",14500
1615701668-15229,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en Renta. El Mirador. FVR,"$12,500",12500
