web-scraper-order,web-scraper-start-url,descrip,precio
1615707948-16942,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,CASA RENTA EL REFUGIO SEGURIDAD ALBERCA JARDIN,"$10,500"
1615707835-16620,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Renta de casa con jardin y cuarto de servicio en zona de Juriquilla Santa Fe,"$23,500"
1615707811-16539,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,CASA EN RENTA CONDOMINIO LOS OLIVOS JURIQUILLA QRO,"$16,500"
1615707766-16419,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en Loma Dorada con tres niveles más Roof Garden! RAHQRO,"$23,000"
1615707828-16588,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Bonita casa amueblada con 2 recámaras y Aceptan mascotas en San Isidro Juri JF,"$11,000"
1615707886-16737,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en El Refugio con amenidades OFP 20 885,"$12,000"
1615707774-16452,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Milenio, cómoda casa amueblada para renta. FVR","$16,000"
1615707874-16714,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707743-16322,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,RESIDENCIA EN RENTA EL CAMPANARIO,"$58,000"
1615707939-16888,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,CASA EN RENTA EN RESIDENCIAL EL REFUGIO DENTRO DE CONDOMINIO CON AMENIDADES,"$12,500"
1615707926-16871,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Amplia casa en El Refugio de 3 recamaras y 3 niveles!,"$15,500"
1615707785-16473,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"Casa amueblada en zona Juriquilla Santa fe, Queretaro con 2 recamaras en renta","$17,000"
1615707939-16891,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en Renta en El Refugio,"$14,000"
1615707926-16879,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707948-16919,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"3 Recamaras + Estudio, Cocina Integral, Excelente Ubicación, Frente Paseo Qro","$11,000"
1615707916-16842,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Renta de casa en El Refugio,"$10,000"
1615707743-16328,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,EL CAMPANARIO PRECIOSA RESIDENCIA EXCELENTE PRECIO,"$27,000"
1615707835-16628,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Renta en Juriquilla,"$13,000"
1615707874-16732,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,CASA EN RENTA RESIDECIAL EL REFUGIO,"$15,000"
1615707811-16543,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,CASA RENTA JURIQUILLA QUERETARO,"$10,500"
1615707835-16617,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Rento casa en Cumbres de lago Juriquilla,"$14,000"
1615707828-16595,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa sola en Renta, en Juriquilla, Querétaro","$15,500"
1615707948-16918,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,RENTA CASA EL REFUGIO,"$12,500"
1615707811-16551,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,RENTA CASA JURIQUILLA QUERETARO/  TI-C,"$9,500"
1615707743-16344,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,EL CAMPANARIO PRECIOSA RESIDENICA EN RENTA,"$45,000"
1615707835-16621,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en renta Altos de Juriquilla (AMARA),"$13,000"
1615707820-16560,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,CASA EN RENTA  JURIQUILLA,"$37,000"
1615707874-16727,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta y Venta en El Refugio,"$13,500"
1615707845-16658,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707886-16761,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Casa en Renta, El Refugio, Queretaro.","$10,800"
1615707926-16869,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JRH,"$12,500"
1615707916-16851,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707774-16454,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA RENTA MILENIO lll QUERETARO/ TI-D,"$14,500"
1615707750-16374,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,CASA EN RENTA EN EL MIRADOR QUERÉTARO,"$14,500"
1615707802-16519,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Residencia en Renta Juriquilla,"$65,000"
1615707948-16916,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,SE RENTA CASA EN EL REFUGIO PRIVADA CON ALBERCA,"$11,000"
1615707750-16353,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Casa en El Mirador amoblada con servicios, 125 mts2 y 3 dormitorios! RAHQRO","$25,000"
1615707862-16700,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707743-16342,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"Se Renta casa en ""El Campanario"" con alberca","$67,500"
1615707774-16440,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa moderna en Milenio 3,"$14,000"
1615707948-16915,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"CASA EN RENTA 4 RECAMARAS FRACCIONAMIENTO  EL REFUGIO, QUERETARO","$15,500"
1615707896-16789,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en Renta en El Refugio 3 Recamara con Amenidades Sala de Tv Ycc,"$13,000"
1615707845-16652,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Espectacular casa amueblada en renta con 3 Rec en El Refugio JF,"$19,000"
1615707766-16421,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Amplia casa con 3 niveles en Loma Dorada de 350 mts2! GOC 19-1344,"$23,000"
1615707743-16345,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,RESIDENCIA EN VENTA CON HERMOSA VISTA AL LAGO,"$70,000"
1615707896-16767,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Renta - Casa con Roof Garden Condominio con Amenidades. Zákia,"$13,000"
1615707766-16417,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Se Renta hermosa casa,"$19,500"
1615707907-16807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en Fracc. El Refigio Qro.  CMC #20-1606,"$13,000"
1615707820-16579,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa en Renta en Juriquilla, Queretaro","$70,000"
1615707802-16502,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,RENTA CASA JURIQUILLA QUERETARO,"$10,650"
1615707758-16385,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa amoblado en el mirador de 158 mts2 y 3 dormitorios! Rahqro,"$25,000"
1615707802-16501,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,JURIQUILLA CASA EN RENTA EN PRIVADA CON 3 RECAMARAS JARDIN ROOF GARDEN ALBERCA,"$22,000"
1615707785-16488,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Venta casa una planta Juriquilla villas del Meson jardín,null
1615707896-16793,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Amplia casa en Renta en El Refugio,"$13,000"
1615707811-16546,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa moderna en Juriquilla amueblada con Roof Garden! RAHQRO,"$22,000"
1615707862-16683,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"Renta Casa El Refugio, Querétaro: Estudio, en Privada con Alberca","$10,500"
1615707845-16674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Hermosa Casa Torre de Piedra,"$15,000"
1615707886-16764,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,"Casa en renta en El Refugio, OFP 19-2405","$11,500"
1615707785-16484,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"Casa en Venta en Punta Juriquilla, Quererato | GPS","$22,000"
1615707874-16729,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en renta en EL Refugio de 3 recámaras en excelente ubicación 20-1606JVE,"$13,500"
1615707766-16416,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Renta de casa,"$15,000"
1615707907-16802,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707758-16403,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,CASA EN RENTA DE 3 NIVELES EN RESIDENCIAL DEL PARQUE,"$12,000"
1615707862-16697,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Baja de Precio! Renta de amplia casa a estrenar en El Refugio 3 Rec JF,"$15,500"
1615707862-16675,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta. El Refugio,"$14,000"
1615707862-16704,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Renta de Casa Amueblada Condominio Veranda El Refugio,"$18,000"
1615707948-16924,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa amueblada en renta Refugio Querétaro,"$15,000"
1615707874-16711,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en renta de 3 recámaras en el Refugio, con family room 20-1606","$13,000"
1615707774-16461,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa en Renta Amueblada, Cuenta con 3 Recamaras Excelente Oportunidad YCC","$16,000"
1615707811-16526,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Renta de casa Amueblada en Residencial Caletto, Juriquilla. Querétaro","$14,000"
1615707811-16541,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Local en renta PLAZA JURIQUILLA 1,"$12,500"
1615707766-16411,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,RENTA DEPARTAMENTO AMUEBLADO EN MILENIO III QUERETARO,"$21,000"
1615707743-16334,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"Residencia de lujo en Renta, El Campanario  Residencial  Golf Querétaro","$57,000"
1615707939-16895,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa sin amueblar en El Refugio de 3 dormitorios! GOC 20-1606,"$13,000"
1615707835-16629,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Renta en Querétaro,"$39,000"
1615707907-16804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,"Casa con 3 dormitorios en El Refugio, vigilancia 24 horas y 142 mts2! RAHQRO","$13,000"
1615707926-16876,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JRH,"$15,500"
1615707766-16427,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,CASA EN RENTA EN CENTRO SUR EN PRIV. MISIONES 3 CON ALBERCA Y SEG 24/7,"$14,500"
1615707750-16376,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en Rancho San Pedro,"$5,000"
1615707862-16702,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta. El Refugio. FVR,"$18,500"
1615707820-16576,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa Equipada y con Jardín Para Estrenar, San Isidro Juriquilla - Renta","$12,000"
1615707750-16361,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta en El Mirador con una amplia cocina y un bello patio.,"$11,500"
1615707802-16498,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,CASA EN RENTA EN JURIQUILLA,"$43,000"
1615707862-16698,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,RENTA CASA AMUEBLADA  EN TORRE DE PIDRA PROVIDENCIA QUERETARO,"$15,000"
1615707820-16571,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"CASA EN RENTA, FRACCIONAMIENTO ALENAS, JURIQUILLA, QRO.","$19,000"
1615707926-16859,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,"El Refugio, RENTA - Casa en privada con seguridad","$11,000"
1615707948-16938,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa con Amenidades en Esquina. El Refugio - Renta,"$11,000"
1615707774-16443,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa en renta, Milenio III Querétaro","$20,000"
1615707896-16782,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Hermosa casa en renta en El Refugio de 3 recamaras, la principal con vestidor","$12,500"
1615707907-16796,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Renta casa amplia con amenidades en El Refugio AGT,"$12,500"
1615707802-16497,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,RENTA CASA VISTA AL CAMPO DE GOLF JURIQUILLA QUERETARO/ TI-D,"$47,000"
1615707916-16827,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa sin amueblar de 3 dormitorios y cocina integral con desayunador! RCS,"$13,000"
1615707926-16874,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1615707828-16586,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en Renta con recamara en planta baja,"$35,000"
1615707948-16921,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,CASA AMUEBLADA EN RENTA EN EL REFUGIO,"$14,000"
1615707750-16358,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa amueblada en renta en el Mirador de 3 recámaras con estudio 20-1051,"$25,000"
1615707874-16707,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,RENTA CASA REFUGIO RESIDENCIAL,"$17,900"
1615707926-16883,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa de 3 Recámaras y Roof Garden en Renta en El Refugio SRM 20-3531,"$15,500"
1615707874-16730,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Hermosa y cómoda casa de tres habitaciones en El Refugio,"$14,000"
1615707862-16701,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Renta en El Refugio,"$12,000"
1615707835-16625,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,SE RENTA CASA EN JURIQUILLA DENTRO DE PRIVADA,"$13,000"
1615707862-16676,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"El refugio, casa en renta en privada con amenidades. Fvr","$13,000"
1615707758-16401,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,"Casa en Renta en Residencial del parque 3 recamaras, YCC","$12,000"
1615707845-16665,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,"El refugio, casa en renta en privada con amenidades. Fvr","$13,000"
1615707916-16853,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en El Refugio sin amoblar de 3 dormitorios y 164 mts2 en renta! GOC,"$13,500"
1615707939-16887,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio (sobre avenida) OFP 19-2298,"$16,000"
1615707896-16773,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707774-16462,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Milenio 3era Sección, Amplia Casa en Renta","$18,000"
1615707939-16906,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"Casa de 3 Recámaras, Mantenimiento Incluido El Refigio Querétaro.  CMC #20-1606","$13,000"
1615707811-16527,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Casa Amueblada en renta, exclusivo condominio en valle de juriquilla","$23,000"
1615707874-16724,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en renta El Refugio, Querétaro, amueblada 3 recámaras, estudio","$13,000"
1615707750-16372,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,RENTA CASA 3 DESEOS MIRADOR,"$12,000"
1615707926-16882,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Gran casa en Renta. El Refugio,"$19,000"
1615707862-16699,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,CASA AMUEBLADA EN RENTA,"$28,000"
1615707845-16654,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707750-16377,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Casa en Renta en Fraccionamiento Parque La Gloria, Queretaro","$8,500"
1615707750-16355,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Hermosa casa dentro del mirador y en privada, con amenidades.","$11,500"
1615707862-16685,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en Fracc. El Refigio Qro.  CMC #20-1606,"$13,000"
1615707835-16627,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"Casa en condominio en Renta, en Juriquilla, Querétaro","$12,500"
1615707916-16843,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa con buena ubicación a pie de calle en El Refugio de 164 mts2! GOC,null
1615707774-16450,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa en Renta en Privada, Milenio III, Queretaro","$13,500"
1615707750-16352,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones JRH,"$25,000"
1615707886-16755,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en El Refugio,"$13,900"
1615707743-16341,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,EXTRAORDINARIA CASA EN RENTA LOMAS 1,"$38,000"
1615707948-16927,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa renta Querétaro el Refugio Hermosa casa  zona en expansión con plusvalía,"$10,000"
1615707886-16744,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en Renta en el Refugio 3 recamaras excelentes amenidades YCC,"$12,600"
1615707820-16577,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa sola en Renta, en Juriquilla, Querétaro","$35,000"
1615707835-16624,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,JURIQUILLA RENTA DEPARTAMENTO 3 RECAMARAS / ATELIER,"$12,500"
1615707886-16752,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa SIN AMOBLAR en El Refugio lista para estrenar con 128 mts2! GOC,"$12,500"
1615707750-16365,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Se renta casa de 3 recamaras  3 baños en el mirador buena ubicacion,"$12,000"
1615707896-16785,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"CASA EN RENTA DENTRO DE PRIVADA EN EL REFUGIO $12,500.00 MENSUALES","$12,500"
1615707862-16681,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Hermosa y cómoda casa de tres habitaciones en El Refugio.,"$14,000"
1615707811-16538,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,BAJA SU PRECIO Casa en venta en privada de 6 casas en Juriquilla Queretaro,"$17,000,000"
1615707939-16909,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Hermosa Casa Torre de Piedra,"$15,000"
1615707907-16800,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707802-16506,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,CASAS RENTA QUERÉTARO JURIQUILLA JARDINES DE JURIQUILLA,"$15,500"
1615707774-16464,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en renta Milenio 3 habitaciones JRH,"$15,500"
1615707811-16553,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en privada con vigilancia sin amueblar de 525 mts2! RCS 20-1461,"$40,000"
1615707811-16555,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Se renta o vende casa en juriquilla,"$28,000"
1615707926-16867,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707862-16680,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"Hermosa Casa en Renta en condominio en El Refugio, Queretaro","$13,500"
1615707828-16601,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casas en Renta en Juriquilla,"$11,500"
1615707886-16747,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta en el refugio 3 recamaras incluye mantenimiento MFT,"$13,000"
1615707785-16471,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,AV/  Renta Casa en Av. La rica  Juriquilla Querétaro,"$40,000"
1615707874-16705,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Se renta casa a estrenar en el refugio,en esquina y con 3 niveles 3 recamaras","$15,500"
1615707874-16713,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta. El Refugio. FVR,"$12,000"
1615707862-16696,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta en condominio Bojai 47 Fracc. Residencial el Refugio,"$15,000"
1615707926-16863,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707766-16408,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en Renta. MIlenio III. LC,"$18,000"
