web-scraper-order,web-scraper-start-url,descrip,precio
"1615738869-17524","https://www.inmuebles24.com/casas-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Casa en Renta - El Campanario - Queretaro - C1582","MN 64,000"
"1615738907-17599","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-8.html","Casa en Renta en Olivos Cumbres Juriquilla","MN 15,500"
"1615738981-17821","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-2.html","Casa de 3 Recámaras en Renta Dentro de Privada en El Refugio","MN 13,999"
"1615738989-17837","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-1.html","Casa en Renta. El Refugio. Fvr","MN 18,500"
"1615738907-17591","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-8.html","Casa Moderna Amueblada en Renta en Juriquilla Kpo 21 - 373","MN 22,000"
"1615738915-17625","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-7.html","Hermosa Casa en Renta Altos Juriquilla","MN 14,500"
"1615738885-17564","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Hermosa Casa en Renta de 3 Recámaras en El Mirador 20 1892","MN 11,700"
"1615738885-17566","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","El Mirador Casa Sin Amueblar de 3 Recamaras y 119 M²!","MN 12,000"
"1615738973-17785","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-3.html","El Refugio, Bella y Cómoda Propiedad Para Renta. Fvr","MN 11,006"
"1615738869-17519","https://www.inmuebles24.com/casas-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Casa - Fraccionamiento El Campanario","MN 130,000"
"1615738885-17557","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","El Mirador Casa Sin Amueblar de 127 M²!","MN 11,525"
"1615738915-17610","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-7.html","Casa en Renta en Campestre Juriquilla","MN 24,000"
"1615738973-17794","https://www.inmuebles24.com/casas-en-renta-en-fraccionamiento-residencial-el-refugio-pagina-3.html","Se Renta Casa en El Refugio, Querétaro","MN 10,000"
"1615738939-17690","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-4.html","Casa en Renta en Cumbres del Lago","MN 18,000"
"1615738842-17515","https://www.inmuebles24.com/casas-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Casa Renta El Campanario","MN 85,000"
"1615738907-17604","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-8.html","Renta Casa Juriquilla Qro","MN 13,300"
"1615738939-17697","https://www.inmuebles24.com/casas-en-renta-en-juriquilla-pagina-4.html","Casa en Renta en Cumbres del Lago Juriquilla, Queretaro, Amueblada","MN 15,000"
"1615738842-17508","https://www.inmuebles24.com/casas-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Casa en Renta en Res El Campanario","MN 85,000"
